Image_Index,Total_Images,Image_Path,Width,Height,Object_Count,Time_ms
1,83,/app/Datasets/Grapes/test/images/106.jpg,640,640,1,32.1
2,83,/app/Datasets/Grapes/test/images/11.jpg,640,640,2,27.4
3,83,/app/Datasets/Grapes/test/images/113.jpg,640,640,2,27.5
4,83,/app/Datasets/Grapes/test/images/130.jpg,640,640,2,27.4
5,83,/app/Datasets/Grapes/test/images/149.jpg,640,640,1,27.5
6,83,/app/Datasets/Grapes/test/images/179.jpg,640,640,2,27.4
7,83,/app/Datasets/Grapes/test/images/195.jpg,640,640,1,27.4
8,83,/app/Datasets/Grapes/test/images/211.jpg,640,640,3,27.5
9,83,/app/Datasets/Grapes/test/images/218.jpg,640,640,1,27.5
10,83,/app/Datasets/Grapes/test/images/248.jpg,640,640,2,27.6
11,83,/app/Datasets/Grapes/test/images/257.jpg,640,640,3,27.4
12,83,/app/Datasets/Grapes/test/images/26.jpg,640,640,1,27.6
13,83,/app/Datasets/Grapes/test/images/268.jpg,640,640,2,28.2
14,83,/app/Datasets/Grapes/test/images/279.jpg,640,640,2,32.0
15,83,/app/Datasets/Grapes/test/images/288.jpg,640,640,1,27.5
16,83,/app/Datasets/Grapes/test/images/302.jpg,640,640,2,27.3
17,83,/app/Datasets/Grapes/test/images/303.jpg,640,640,1,27.4
18,83,/app/Datasets/Grapes/test/images/309.jpg,640,640,1,27.3
19,83,/app/Datasets/Grapes/test/images/319.jpg,640,640,4,27.1
20,83,/app/Datasets/Grapes/test/images/320.jpg,640,640,4,27.2
21,83,/app/Datasets/Grapes/test/images/35.jpg,640,640,11,27.5
22,83,/app/Datasets/Grapes/test/images/350.jpg,640,640,2,27.3
23,83,/app/Datasets/Grapes/test/images/36.jpg,640,640,6,27.3
24,83,/app/Datasets/Grapes/test/images/360.jpg,640,640,1,27.3
25,83,/app/Datasets/Grapes/test/images/361.jpg,640,640,2,27.3
26,83,/app/Datasets/Grapes/test/images/362.jpg,640,640,1,27.4
27,83,/app/Datasets/Grapes/test/images/363.jpg,640,640,7,27.3
28,83,/app/Datasets/Grapes/test/images/364.jpg,640,640,1,27.3
29,83,/app/Datasets/Grapes/test/images/377.jpg,640,640,3,27.4
30,83,/app/Datasets/Grapes/test/images/395.jpg,640,640,2,27.4
31,83,/app/Datasets/Grapes/test/images/453.jpg,640,640,2,27.6
32,83,/app/Datasets/Grapes/test/images/46.jpg,640,640,3,27.7
33,83,/app/Datasets/Grapes/test/images/465.jpg,640,640,2,27.5
34,83,/app/Datasets/Grapes/test/images/466.jpg,640,640,3,27.5
35,83,/app/Datasets/Grapes/test/images/488.jpg,640,640,1,27.3
36,83,/app/Datasets/Grapes/test/images/489.jpg,640,640,1,27.3
37,83,/app/Datasets/Grapes/test/images/492.jpg,640,640,1,27.3
38,83,/app/Datasets/Grapes/test/images/509.jpg,640,640,2,27.4
